timestamp,open,high,low,close,volume
2024-03-31 00:00:00+00:00,194.22,203.19,193.74,202.47,507740.795254
2024-04-01 00:00:00+00:00,202.47,204.4,186.52,192.24,1264353.238208
2024-04-02 00:00:00+00:00,192.24,192.27,175.96,181.54,1460606.077562
2024-04-03 00:00:00+00:00,181.53,191.83,176.92,185.12,1062067.470592
2024-04-04 00:00:00+00:00,185.1,190.19,180.21,184.09,815634.830057
2024-04-05 00:00:00+00:00,184.06,185.17,167.96,174.39,1305034.874034
2024-04-06 00:00:00+00:00,174.39,180.0,173.56,178.68,711099.430197
2024-04-07 00:00:00+00:00,178.7,182.71,176.87,179.54,667851.372738
2024-04-08 00:00:00+00:00,179.53,184.67,175.35,180.67,992624.043406
2024-04-09 00:00:00+00:00,180.68,180.93,169.12,172.4,815502.911554
2024-04-10 00:00:00+00:00,172.38,175.52,162.21,173.31,1042049.179547
2024-04-11 00:00:00+00:00,173.32,176.4,170.08,172.36,838642.809621
2024-04-12 00:00:00+00:00,172.36,175.95,138.06,153.15,2499693.45456
2024-04-13 00:00:00+00:00,153.13,154.9,112.06,138.44,5195501.012512
2024-04-14 00:00:00+00:00,138.42,152.86,130.48,151.29,3322544.891932
2024-04-15 00:00:00+00:00,151.26,156.01,133.73,138.53,2487777.396902
2024-04-16 00:00:00+00:00,138.53,140.66,126.31,136.23,2269831.373264
2024-04-17 00:00:00+00:00,136.23,142.67,126.93,131.82,2339058.465011
2024-04-18 00:00:00+00:00,131.82,143.97,127.65,142.06,1938176.811682
2024-04-19 00:00:00+00:00,142.05,147.53,128.5,142.51,2640043.651604
2024-04-20 00:00:00+00:00,142.49,152.4,139.7,151.28,1091746.786078
2024-04-21 00:00:00+00:00,151.25,153.49,146.78,148.82,807151.657174
2024-04-22 00:00:00+00:00,148.81,158.49,146.69,156.95,1017079.887789
2024-04-23 00:00:00+00:00,156.95,160.0,153.04,154.77,992422.572891
2024-04-24 00:00:00+00:00,154.74,159.73,145.57,147.78,1242420.924691
2024-04-25 00:00:00+00:00,147.76,149.59,142.07,144.87,1004821.278045
2024-04-26 00:00:00+00:00,144.87,146.17,138.7,139.25,785973.450918
2024-04-27 00:00:00+00:00,139.25,143.04,132.43,141.31,887027.480929
2024-04-28 00:00:00+00:00,141.32,144.71,137.05,138.0,608930.902391
2024-04-29 00:00:00+00:00,138.0,138.95,133.31,137.77,1012623.944019
2024-04-30 00:00:00+00:00,137.78,139.76,121.25,126.74,1520655.926621
2024-05-01 00:00:00+00:00,126.74,135.93,118.47,134.61,2144973.031753
2024-05-02 00:00:00+00:00,134.65,140.93,128.27,137.58,1428068.416133
2024-05-03 00:00:00+00:00,137.57,145.0,135.87,143.68,1107478.165845
2024-05-04 00:00:00+00:00,143.69,149.16,142.24,146.05,882838.124926
2024-05-05 00:00:00+00:00,146.06,148.0,143.21,145.73,711398.662957
2024-05-06 00:00:00+00:00,145.73,156.87,145.38,152.85,1333987.641733
2024-05-07 00:00:00+00:00,152.84,159.24,147.75,148.05,1217818.734303
2024-05-08 00:00:00+00:00,148.04,149.96,140.0,142.15,937095.982008
2024-05-09 00:00:00+00:00,142.15,153.4,140.57,152.54,810028.559489
2024-05-10 00:00:00+00:00,152.54,155.83,144.36,146.04,936570.3556
2024-05-11 00:00:00+00:00,146.05,147.69,143.03,145.42,445325.654341
2024-05-12 00:00:00+00:00,145.42,147.75,142.3,143.42,355710.811234
2024-05-13 00:00:00+00:00,143.45,150.84,137.79,147.54,1009335.810128
2024-05-14 00:00:00+00:00,147.52,149.08,141.85,142.03,792860.829902
2024-05-15 00:00:00+00:00,142.02,158.96,141.24,158.48,1135032.783028
2024-05-16 00:00:00+00:00,158.47,164.76,156.61,159.36,1014290.57532
